The Halcyon Gourmet,$,Greenpoint,"202 Banker StBrooklyn, NY 11222",4.5 star rating,19 reviews,/biz/the-halcyon-gourmet-brooklyn
Oceanview Cafe,$$,Brighton Beach,"290 Brighton Beach AveBrooklyn, NY 11235",4.0 star rating,56 reviews,/biz/oceanview-cafe-brooklyn
Brooklyn Colony,$$,"Park Slope, Gowanus","274 4th AveBrooklyn, NY 11215",3.5 star rating,66 reviews,/biz/brooklyn-colony-brooklyn-3
Cinco de Mayo Restaurant,$$,Flatbush,"1202 Cortelyou RdBrooklyn, NY 11218",3.5 star rating,146 reviews,/biz/cinco-de-mayo-restaurant-brooklyn
Clinton Park Cafe,$,Clinton Hill,"274 Hall StBrooklyn, NY 11205",3.5 star rating,54 reviews,/biz/clinton-park-cafe-brooklyn
il Fornetto,$$,Phone number,"2902 Emmons AveBrooklyn, NY 11235",4.0 star rating,157 reviews,/biz/il-fornetto-brooklyn-2
Masaki Teriyaki & Sushi,$,Clinton Hill,"13 Putnam AveBrooklyn, NY 11238",4.0 star rating,41 reviews,/biz/masaki-teriyaki-and-sushi-brooklyn-2
Faros Restaurant,$$,Park Slope,"84 7th AveBrooklyn, NY 11217",4.0 star rating,132 reviews,/biz/faros-restaurant-brooklyn-4
KITH Treats,$,Prospect Heights,"233 Flatbush AveBrooklyn, NY 11217",4.0 star rating,16 reviews,/biz/kith-treats-brooklyn
La Isla,$,Bushwick,"1439 Myrtle AveBrooklyn, NY 11237",4.0 star rating,42 reviews,/biz/la-isla-brooklyn
Zuzu Ramen,$$,"Park Slope, Gowanus","173 4th AveBrooklyn, NY 11217",3.5 star rating,227 reviews,/biz/zuzu-ramen-brooklyn
Strong Place,$$,Cobble Hill,"270 Court StBrooklyn, NY 11231",3.5 star rating,184 reviews,/biz/strong-place-brooklyn
Richol Bakery,$,Crown Heights,"563 Nostrand AveBrooklyn, NY 11216",4.0 star rating,155 reviews,/biz/richol-bakery-brooklyn
ESH Restaurant- Gorbals Brooklyn,$$,Williamsburg - North Side,"98 N 6th StBrooklyn, NY 11249",3.5 star rating,111 reviews,/biz/esh-restaurant-gorbals-brooklyn-brooklyn-2
Fu Lai Kitchen,$,Dyker Heights,"7023 Fort Hamilton ParkwayBrooklyn, NY 11228",4.0 star rating,14 reviews,/biz/fu-lai-kitchen-brooklyn-2
Reyes Deli & Grocery,$,"Park Slope, Gowanus, South Slope","532 4th AveBrooklyn, NY 11215",4.5 star rating,155 reviews,/biz/reyes-deli-and-grocery-brooklyn
The Gather Inn Again,$$,"Marine Park, Gerritson Beach","2718 Gerritsen AveBrooklyn, NY 11229",4.5 star rating,22 reviews,/biz/the-gather-inn-again-brooklyn
Farmer In the Deli,$,Fort Greene,"357 Myrtle AveBrooklyn, NY 11205",4.5 star rating,93 reviews,/biz/farmer-in-the-deli-brooklyn
Burger It Up,$$,"East Williamsburg, Bushwick","146 Knickerbocker AveBrooklyn, NY 11237",4.0 star rating,153 reviews,/biz/burger-it-up-brooklyn
Smith Canteen,$$,"Gowanus, Carroll Gardens","343 Smith StBrooklyn, NY 11231",4.0 star rating,109 reviews,/biz/smith-canteen-brooklyn
Fletcher’s Brooklyn Barbecue,$$,Gowanus,"433 3rd AveBrooklyn, NY 11215",3.5 star rating,290 reviews,/biz/fletchers-brooklyn-barbecue-brooklyn
Bombay Sandwich,$$,Williamsburg - North Side,"27th N 6th StBrooklyn, NY 11211",5.0 star rating,13 reviews,/biz/bombay-sandwich-brooklyn-2
Dim Sum Bar,$$,Williamsburg - North Side,"167 Grand StBrooklyn, NY 11249",4.0 star rating,32 reviews,/biz/dim-sum-bar-brooklyn
Ends Meat,$$,Sunset Park,"254 36th StBrooklyn, NY 11232",5.0 star rating,8 reviews,/biz/ends-meat-brooklyn
Xochitl Taqueria,$,Clinton Hill,"1015 Fulton StBrooklyn, NY 11238",3.5 star rating,62 reviews,/biz/xochitl-taqueria-brooklyn
King’s Kitchen,$,Borough Park,"5223 8th AveBrooklyn, NY 11220",3.5 star rating,68 reviews,/biz/kings-kitchen-brooklyn-2
Sumi Sushi,$$,Prospect Heights,"287 Flatbush AveBrooklyn, NY 11217",4.5 star rating,47 reviews,/biz/sumi-sushi-brooklyn-2
Willowtown #7,$$,Brooklyn Heights,"16 Columbia PlBrooklyn, NY 11201",4.0 star rating,25 reviews,/biz/willowtown-7-brooklyn
Tip of the Tongue - Baked and Brewed,$,Prospect Lefferts Gardens,"43 Lincoln RdBrooklyn, NY 11225",3.5 star rating,126 reviews,/biz/tip-of-the-tongue-baked-and-brewed-brooklyn
Sips & Bites,$$,Williamsburg - North Side,"178 N 10th StBrooklyn, NY 11211",4.5 star rating,74 reviews,/biz/sips-and-bites-brooklyn
My House Burgers & Shakes,$,Sheepshead Bay,"1650 Sheepshead Bay RdBrooklyn, NY 11235",4.0 star rating,164 reviews,/biz/my-house-burgers-and-shakes-brooklyn
Taqueria Izucar,$,Bushwick,"1503 Myrtle AveBrooklyn, NY 11237",4.0 star rating,27 reviews,/biz/taqueria-izucar-brooklyn
Enid’s,$$,Greenpoint,"560 Manhattan AveBrooklyn, NY 11222",3.5 star rating,386 reviews,/biz/enids-brooklyn
Isa,$$$,Williamsburg - South Side,"348 Wythe AveBrooklyn, NY 11211",3.5 star rating,167 reviews,/biz/isa-brooklyn-2
Darna Falafel,$,Cobble Hill,"200 Court StBrooklyn, NY 11201",4.5 star rating,138 reviews,/biz/darna-falafel-brooklyn
El Nuevo Cibao,$$,Cobble Hill,"172 Smith StBrooklyn, NY 11201",4.0 star rating,96 reviews,/biz/el-nuevo-cibao-brooklyn-3
Verde on Smith,$$,"Cobble Hill, Gowanus","216 Smith StBrooklyn, NY 11201",3.5 star rating,260 reviews,/biz/verde-on-smith-brooklyn-2
Windy City Ale House,$$,Bay Ridge,"7915 3rd AveBrooklyn, NY 11209",4.0 star rating,88 reviews,/biz/windy-city-ale-house-brooklyn
Everybody Eats,$$,Gowanus,"294 3rd AveBrooklyn, NY 11215",4.5 star rating,27 reviews,/biz/everybody-eats-brooklyn
Osaka Sushi Express,$$,"Sheepshead Bay, Brighton Beach","1328 Sheepshead Bay RdBrooklyn, NY 11235",4.0 star rating,51 reviews,/biz/osaka-sushi-express-brooklyn
Pok Pok NY,$$,Columbia Street Waterfront District,"117 Columbia StBrooklyn, NY 11231",3.5 star rating,319 reviews,/biz/pok-pok-ny-brooklyn-3
Pirosmani,$$,"Midwood, Sheepshead Bay","2222 Ave UBrooklyn, NY 11229",4.0 star rating,30 reviews,/biz/pirosmani-brooklyn
City Subs,$$,Park Slope,"82 5th AveBrooklyn, NY 11217",4.0 star rating,27 reviews,/biz/city-subs-brooklyn
FunCity Seafood,$$,East Flatbush,"5602 Church AveBrooklyn, NY 11203",4.0 star rating,37 reviews,/biz/funcity-seafood-brooklyn
S & N Crepes,$,Borough Park,"4715 8th AveBrooklyn, NY 11220",4.0 star rating,20 reviews,/biz/s-and-n-crepes-brooklyn-2
China Express,$,East Williamsburg,"192 Union AveBrooklyn, NY 11211",4.0 star rating,66 reviews,/biz/china-express-brooklyn-4
Istanbul Restaurant,$$,Phone number,"1715 Emmons AveBrooklyn, NY 11235",4.0 star rating,96 reviews,/biz/istanbul-restaurant-brooklyn
Troost,$$,Greenpoint,"1011 Manhattan AveBrooklyn, NY 11222",4.0 star rating,76 reviews,/biz/troost-brooklyn
St. Charles Cellar,$$,Williamsburg - North Side,"345 Grand StBrooklyn, NY 11211",4.0 star rating,25 reviews,/biz/st-charles-cellar-brooklyn-2
Bia,$$,"Williamsburg - South Side, South Williamsburg","67 S 6th StBrooklyn, NY 11211",3.5 star rating,135 reviews,/biz/bia-brooklyn
Casa Edesia,$$,Bath Beach,"2006 Cropsey AveBrooklyn, NY 11214",4.0 star rating,50 reviews,/biz/casa-edesia-brooklyn
Luksus,$$$$,Greenpoint,"615 Manhattan AveBrooklyn, NY 11222",4.0 star rating,60 reviews,/biz/luksus-brooklyn
Penny House Cafe,$,Prospect Heights,"732 Washington AveBrooklyn, NY 11238",4.5 star rating,142 reviews,/biz/penny-house-cafe-brooklyn
Cafe Lily,$,Bensonhurst,"42 Avenue OBrooklyn, NY 11204",4.5 star rating,13 reviews,/biz/cafe-lily-brooklyn-2
Bay Sushi,$$,Bay Ridge,"29 Bay Ridge AveBrooklyn, NY 11220",4.0 star rating,40 reviews,/biz/bay-sushi-brooklyn
Don Burrito Restaurant,$,Flatbush,"5 Newkirk PlazaBrooklyn, NY 11226",3.5 star rating,69 reviews,/biz/don-burrito-restaurant-brooklyn
Chikurin,$$,"Bath Beach, Bensonhurst","2274 86th StBrooklyn, NY 11214",4.0 star rating,227 reviews,/biz/chikurin-brooklyn-2
Zona Rosa,$$,Williamsburg - North Side,"571 Lorimer StBrooklyn, NY 11211",3.5 star rating,220 reviews,/biz/zona-rosa-brooklyn-2
Ferdinando’s Focacceria,$$,Columbia Street Waterfront District,"151 Union StBrooklyn, NY 11231",4.0 star rating,129 reviews,/biz/ferdinandos-focacceria-brooklyn-2
Hibino,$$,Cobble Hill,"333 Henry StBrooklyn, NY 11201",4.0 star rating,309 reviews,/biz/hibino-brooklyn
Roosters Caribbean Tapas - Temp. CLOSED,$$,South Slope,"651 5th AveBrooklyn, NY 11215",4.5 star rating,35 reviews,/biz/roosters-caribbean-tapas-brooklyn
Naruto Ramen,$$,Park Slope,"276 5th AveBrooklyn, NY 11215",3.5 star rating,316 reviews,/biz/naruto-ramen-brooklyn
Calexico,$$,Greenpoint,"645 Manhattan AveBrooklyn, NY 11222",3.5 star rating,487 reviews,/biz/calexico-brooklyn-6
Brooklyn Crab,$$,Red Hook,"24 Reed StBrooklyn, NY 11231",3.0 star rating,533 reviews,/biz/brooklyn-crab-brooklyn
Fat Goose,$$,Williamsburg - North Side,"125 Wythe AveBrooklyn, NY 11249",3.5 star rating,113 reviews,/biz/fat-goose-brooklyn
Grand Army,$$,"Downtown Brooklyn, Boerum Hill","336 State StBrooklyn, NY 11201",3.5 star rating,52 reviews,/biz/grand-army-brooklyn
Vivid Caribbean American Bistro,$$,East Flatbush,"4617 Ave DBrooklyn, NY 11203",3.5 star rating,81 reviews,/biz/vivid-caribbean-american-bistro-brooklyn-3
Baby’s All Right,$$,South Williamsburg,"146 BroadwayBrooklyn, NY 11211",3.5 star rating,122 reviews,/biz/babys-all-right-brooklyn
Mother’s,$$,Williamsburg - North Side,"347 Graham AveBrooklyn, NY 11211",3.5 star rating,210 reviews,/biz/mothers-brooklyn-2
Calexico- Red Hook,$,Columbia Street Waterfront District,"122 Union StBrooklyn, NY 11231",3.5 star rating,211 reviews,/biz/calexico-red-hook-brooklyn
Angie’s Breakfast Spot,$,"Bedford Stuyvesant, Bushwick","1637 BroadwayBrooklyn, NY 11207",3.5 star rating,59 reviews,/biz/angies-breakfast-spot-brooklyn
Koda Restaurant & Lounge,$$,"East Williamsburg, Bushwick","985 Flushing AveBrooklyn, NY 11206",4.0 star rating,44 reviews,/biz/koda-restaurant-and-lounge-brooklyn
Vanessa’s Dumpling House,$,Williamsburg - South Side,"310 Bedford AveBrooklyn, NY 11211",3.5 star rating,313 reviews,/biz/vanessas-dumpling-house-brooklyn
Vegetarian Ginger,$,Brooklyn Heights,"128 Montague StBrooklyn, NY 11201",4.0 star rating,182 reviews,/biz/vegetarian-ginger-brooklyn
Kimchi Grill,$,"Gowanus, Carroll Gardens","478 Smith StBrooklyn, NY 11231",3.5 star rating,52 reviews,/biz/kimchi-grill-brooklyn-8
Oaxaca Taqueria,$,Bedford Stuyvesant,"1116 Bedford AveBrooklyn, NY 11216",3.5 star rating,109 reviews,/biz/oaxaca-taqueria-brooklyn
Al Di La Trattoria,$$$,Park Slope,"248 5th AveBrooklyn, NY 11215",4.0 star rating,593 reviews,/biz/al-di-la-trattoria-brooklyn
Grotto Italian Table,$$,"Fort Hamilton, Bay Ridge","8901 3rd AveBrooklyn, NY 11209",4.0 star rating,40 reviews,/biz/grotto-italian-table-brooklyn-2
Frites ‘n’ Meats,$$,Williamsburg - North Side,"483 Grand StBrooklyn, NY 11211",4.0 star rating,39 reviews,/biz/frites-n-meats-brooklyn
Ha Noi Vietnamese Kitchen,$$,"Park Slope, South Slope","448 9th StBrooklyn, NY 11215",3.5 star rating,161 reviews,/biz/ha-noi-vietnamese-kitchen-brooklyn
White Oak,$$,"Boerum Hill, Cobble Hill","138 Smith StBrooklyn, NY 11201",3.5 star rating,106 reviews,/biz/white-oak-brooklyn
Patrizia’s,$$,South Williamsburg,"35 BroadwayBrooklyn, NY 11249",4.5 star rating,320 reviews,/biz/patrizias-brooklyn
OAK,$$,Williamsburg - North Side,"361 Graham AveBrooklyn, NY 11211",4.0 star rating,159 reviews,/biz/oak-brooklyn-6
Giacomo’s Wood Fired Pizza & Trattoria,$$,Bay Ridge,"7902 3rd AveBrooklyn, NY 11209",3.5 star rating,102 reviews,/biz/giacomos-wood-fired-pizza-and-trattoria-brooklyn
HBH Gourmet Sandwiches,$$,"Gowanus, Carroll Gardens","407 Smith StBrooklyn, NY 11231",4.0 star rating,131 reviews,/biz/hbh-gourmet-sandwiches-brooklyn
My Brisket House,$$,Bay Ridge,"7721 5th AveBrooklyn, NY 11209",4.0 star rating,133 reviews,/biz/my-brisket-house-brooklyn
Jin Jin Hong Kong Cafe,$,Bensonhurst,"6224 18th AveBrooklyn, NY 11204",3.5 star rating,161 reviews,/biz/jin-jin-hong-kong-cafe-brooklyn
The Jakewalk,$$,"Gowanus, Carroll Gardens","282 Smith StBrooklyn, NY 11231",4.0 star rating,217 reviews,/biz/the-jakewalk-brooklyn-3
Castillo Restaurant,$$,Sunset Park,"4020 5th AveBrooklyn, NY 11232",4.0 star rating,16 reviews,/biz/castillo-restaurant-brooklyn-2
International Restaurant,$,Sunset Park,"4408 5th AveBrooklyn, NY 11220",4.0 star rating,44 reviews,/biz/international-restaurant-brooklyn
Balboa Restaurant,$,Crown Heights,"1655 Bedford AveBrooklyn, NY 11225",4.0 star rating,37 reviews,/biz/balboa-restaurant-brooklyn
Twin Towers Bagel Express,$,Ocean Parkway,"975 Mcdonald AveBrooklyn, NY 11230",4.5 star rating,9 reviews,/biz/twin-towers-bagel-express-brooklyn
Bar Toto,$$,"Park Slope, South Slope","411 11th StBrooklyn, NY 11215",3.5 star rating,195 reviews,/biz/bar-toto-brooklyn
Mama Pho,$,East Williamsburg,"580 Grand StBrooklyn, NY 11211",3.5 star rating,115 reviews,/biz/mama-pho-brooklyn
Alma Restaurant,$$,Columbia Street Waterfront District,"187 Columbia StBrooklyn, NY 11231",3.5 star rating,339 reviews,/biz/alma-restaurant-brooklyn?search_key=56164
Wheeler’s Restaurant,$$,Sheepshead Bay,"1707 Sheepshead Bay RdBrooklyn, NY 11235",4.0 star rating,100 reviews,/biz/wheelers-restaurant-brooklyn?search_key=56164
Chimu Express,$$,Bushwick,"180 Irving AveBrooklyn, NY 11237",4.0 star rating,154 reviews,/biz/chimu-express-brooklyn?search_key=56164
Wei Williamsburg,$$,Williamsburg - South Side,"145 Borinquen PlBrooklyn, NY 11211",3.5 star rating,45 reviews,/biz/wei-williamsburg-brooklyn?search_key=56164
Archestratus,$,Greenpoint,"160 Huron StBrooklyn, NY 11222",5.0 star rating,11 reviews,/biz/archestratus-brooklyn?search_key=56164
All About Indian Food,$$,"East Williamsburg, Bushwick","443 Bushwick AveBrooklyn, NY 11206",4.0 star rating,30 reviews,/biz/all-about-indian-food-brooklyn?search_key=56164
Franny’s,$$,"Park Slope, Prospect Heights","348 Flatbush AveBrooklyn, NY 11238",3.0 star rating,228 reviews,/biz/frannys-brooklyn-2?search_key=56164
Habana Outpost - Temp. CLOSED,$$,Fort Greene,"757 Fulton StBrooklyn, NY 11217",4.0 star rating,716 reviews,/biz/habana-outpost-brooklyn?search_key=56164
Curry Place Indian Restaurant,$$,Fort Greene,"330 Myrtle AveBrooklyn, NY 11205",4.0 star rating,45 reviews,/biz/curry-place-indian-restaurant-brooklyn?search_key=56164
Mithaas,$,"Ocean Parkway, Flatbush","1150 Coney IslandBrooklyn, NY 11230",4.0 star rating,22 reviews,/biz/mithaas-brooklyn?search_key=56164
Taqueria El Patron Mexican Grill,$$,Prospect Lefferts Gardens,"51 Lincoln RdBrooklyn, NY 11225",3.5 star rating,47 reviews,/biz/taqueria-el-patron-mexican-grill-brooklyn
El Ranchito Poblano,$,Flatbush,"1228 Flatbush AveBrooklyn, NY 11226",3.5 star rating,66 reviews,/biz/el-ranchito-poblano-brooklyn-2
Taksim Square 2,$,Sunset Park,"776 4th AveBrooklyn, NY 11232",3.5 star rating,43 reviews,/biz/taksim-square-2-brooklyn-2
Tengu Sushi & Noodle House,$$,"Dyker Heights, Borough Park","5920 Fort Hamilton PkwyBrooklyn, NY 11219",3.5 star rating,122 reviews,/biz/tengu-sushi-and-noodle-house-brooklyn-3
Ghenet Brooklyn,$$,"Park Slope, Gowanus","348 Douglass StBrooklyn, NY 11217",4.0 star rating,337 reviews,/biz/ghenet-brooklyn-brooklyn
Mitoushi Japanese Restaurant,$$,Midwood,"1221 Quentin RdBrooklyn, NY 11229",4.0 star rating,94 reviews,/biz/mitoushi-japanese-restaurant-brooklyn-2
MANDEVILLE BISTRO,$$,Flatbush,"944 Flatbush AveBrooklyn, NY 11226",5.0 star rating,5 reviews,/biz/mandeville-bistro-brooklyn-2
La Villa,$$,Park Slope,"261 5th AveBrooklyn, NY 11215",4.0 star rating,324 reviews,/biz/la-villa-brooklyn
67 Burger,$$,Fort Greene,"67 Lafayette AveBrooklyn, NY 11217",4.0 star rating,466 reviews,/biz/67-burger-brooklyn
Eagle Trading,$,Greenpoint,"258 Franklin StBrooklyn, NY 11222",4.5 star rating,70 reviews,/biz/eagle-trading-brooklyn
Taqueria La Placita Puebla,$,"Bedford Stuyvesant, Bushwick","830 BroadwayBrooklyn, NY 11206",4.0 star rating,37 reviews,/biz/taqueria-la-placita-puebla-brooklyn
Harefield Road,$$,East Williamsburg,"769 Metropolitan AveBrooklyn, NY 11211",4.0 star rating,379 reviews,/biz/harefield-road-brooklyn
Zen Vegetarian House,$$,Flatbush,"773 Flatbush AveBrooklyn, NY 11226",4.0 star rating,164 reviews,/biz/zen-vegetarian-house-brooklyn
Gran Electrica,$$,DUMBO,"5 Front StBrooklyn, NY 11201",3.5 star rating,266 reviews,/biz/gran-electrica-brooklyn
Ange Noir Cafe,$,"East Williamsburg, Bushwick","247 Varet StBrooklyn, NY 11206",4.0 star rating,61 reviews,/biz/ange-noir-cafe-brooklyn
Cipura Restaurant,$$$,Sheepshead Bay,"1901 Emmons AveBrooklyn, NY 11235",4.5 star rating,23 reviews,/biz/cipura-restaurant-brooklyn
Chisai Sushi Bar,$$,Crown Heights,"569 Lincoln PlBrooklyn, NY 11238",4.5 star rating,11 reviews,/biz/chisai-sushi-bar-brooklyn
La Strega Restaurant & Lounge,$$,"Gravesend, Midwood","2085 Coney Island AveBrooklyn, NY 11223",4.0 star rating,23 reviews,/biz/la-strega-restaurant-and-lounge-brooklyn
Luigi’s Pizza,$,South Slope,"686 5th AveBrooklyn, NY 11215",4.5 star rating,209 reviews,/biz/luigis-pizza-brooklyn
Szechuan Cuisine,$$,Bensonhurst,"6218 18th AveBrooklyn, NY 11204",4.0 star rating,21 reviews,/biz/szechuan-cuisine-brooklyn
Teriyaki Burrito House,$,Fort Greene,"96 Dekalb AveBrooklyn, NY 11201",3.5 star rating,33 reviews,/biz/teriyaki-burrito-house-brooklyn-4
Mesa Azteca,$$,Bushwick,"91 Wyckoff AveBrooklyn, NY 11237",4.0 star rating,152 reviews,/biz/mesa-azteca-brooklyn
Pazzi Pasta,$$,"Cobble Hill, Gowanus","227 Smith StBrooklyn, NY 11231",4.0 star rating,92 reviews,/biz/pazzi-pasta-brooklyn
Chikurin,$$,Midwood,"1777 Ocean AveBrooklyn, NY 11230",3.5 star rating,121 reviews,/biz/chikurin-brooklyn
Rowe’s Restaurant,$,Bedford Stuyvesant,"310 Tompkins AveBrooklyn, NY 11216",3.5 star rating,42 reviews,/biz/rowes-restaurant-brooklyn
Basil,$$$,Crown Heights,"270 Kingston AveBrooklyn, NY 11213",3.5 star rating,138 reviews,/biz/basil-brooklyn
Masala Grill,$$,Boerum Hill,"501B Atlantic AveBrooklyn, NY 11217",3.5 star rating,87 reviews,/biz/masala-grill-brooklyn-3
232,$$,"Bedford Stuyvesant, Clinton Hill","232 Taaffe PlBrooklyn, NY 11205",3.5 star rating,106 reviews,/biz/232-brooklyn
Oasis Diner,$$,Marine Park,"2132 Flatbush AveBrooklyn, NY 11234",4.0 star rating,80 reviews,/biz/oasis-diner-brooklyn-2
The Bedford,$$,Williamsburg - North Side,"110 Bedford AveBrooklyn, NY 11211",3.5 star rating,176 reviews,/biz/the-bedford-brooklyn
Chick P,$,Prospect Heights,"490 Bergen StBrooklyn, NY 11217",4.0 star rating,156 reviews,/biz/chick-p-brooklyn
Athena Mediterranean Cuisine,$$,"Park Slope, South Slope","535 6th AveBrooklyn, NY 11215",4.0 star rating,158 reviews,/biz/athena-mediterranean-cuisine-brooklyn-3
The Bedford,$$,Williamsburg - North Side,"110 Bedford AveBrooklyn, NY 11211",3.5 star rating,176 reviews,/biz/the-bedford-brooklyn
Dziupla,$$,Williamsburg - North Side,"194 Bedford AveBrooklyn, NY 11249",4.0 star rating,72 reviews,/biz/dziupla-brooklyn
Lahori Chilli,$,Flatbush,"1026 Coney Island AveBrooklyn, NY 11230",4.0 star rating,13 reviews,/biz/lahori-chilli-brooklyn-2
Ganni’s Pizza,$,"Bedford Stuyvesant, Clinton Hill","652 Myrtle AveBrooklyn, NY 11205",3.5 star rating,67 reviews,/biz/gannis-pizza-brooklyn
Tatiana Restaurant,$$$$,Brighton Beach,"3152 Brighton 6th StBrooklyn, NY 11235",3.5 star rating,159 reviews,/biz/tatiana-restaurant-brooklyn
La Lupe,$,"Bedford Stuyvesant, Bushwick","9 Jefferson StBrooklyn, NY 11206",3.5 star rating,69 reviews,/biz/la-lupe-brooklyn
Sal & Paul’s Pizzeria,$,Brownsville,"1686 Pitkin AveBrooklyn, NY 11212",4.5 star rating,22 reviews,/biz/sal-and-pauls-pizzeria-brooklyn
BK9,$$,Park Slope,"62 5th AveBrooklyn, NY 11217",3.5 star rating,58 reviews,/biz/bk9-brooklyn
Chimu Bistro,$$,Williamsburg - North Side,"482 Union AveBrooklyn, NY 11211",4.0 star rating,571 reviews,/biz/chimu-bistro-brooklyn
MIUSA Wine Bar,$$,Williamsburg - South Side,"98 S 4th StBrooklyn, NY 11249",4.5 star rating,72 reviews,/biz/miusa-wine-bar-brooklyn
Shinobi Ramen,$$,"East Williamsburg, Bushwick","53 Morgan AveBrooklyn, NY 11237",3.5 star rating,139 reviews,/biz/shinobi-ramen-brooklyn
La Vega,$,East Williamsburg,"472 Lorimer StBrooklyn, NY 11206",4.5 star rating,13 reviews,/biz/la-vega-brooklyn
Don Pancho Villa Restaurant,$$,Williamsburg - South Side,"189 Borinquen PlBrooklyn, NY 11211",4.0 star rating,90 reviews,/biz/don-pancho-villa-restaurant-brooklyn
Zaytoons,$$,Prospect Heights,"594 Vanderbilt AveBrooklyn, NY 11238",4.0 star rating,189 reviews,/biz/zaytoons-brooklyn-3
Polonica Restaurant,$$,Bay Ridge,"7214 3rd AveBrooklyn, NY 11209",4.0 star rating,116 reviews,/biz/polonica-restaurant-brooklyn
The Burger Bistro,$$,Park Slope,"177 5th AveBrooklyn, NY 11217",4.0 star rating,303 reviews,/biz/the-burger-bistro-brooklyn-3
Teresa’s,$$,Brooklyn Heights,"80 Montague StBrooklyn, NY 11201",3.5 star rating,172 reviews,/biz/teresas-brooklyn
Ali’s Trinidad Roti Shop,$,Bedford Stuyvesant,"1267 Fulton StBrooklyn, NY 11216",4.0 star rating,153 reviews,/biz/alis-trinidad-roti-shop-brooklyn-2
Barrel and Fare Brooklyn,$$,"Park Slope, Gowanus, South Slope","494 4th AveBrooklyn, NY 11215",4.0 star rating,31 reviews,/biz/barrel-and-fare-brooklyn-brooklyn
Essen NY Deli,$$,Midwood,"1359 Coney Island AveBrooklyn, NY 11230",4.0 star rating,34 reviews,/biz/essen-ny-deli-brooklyn
Cafe Colette,$$,Williamsburg - North Side,"79 Berry StBrooklyn, NY 11249",3.5 star rating,236 reviews,/biz/cafe-colette-brooklyn
Court Street Grocers,$$,Carroll Gardens,"485 Court StBrooklyn, NY 11231",4.5 star rating,186 reviews,/biz/court-street-grocers-brooklyn
Buckley’s,$$,Midwood,"2926 Ave SBrooklyn, NY 11229",3.5 star rating,66 reviews,/biz/buckleys-brooklyn
Zenkichi,$$$,Williamsburg - North Side,"77 N 6th StBrooklyn, NY 11211",4.0 star rating,774 reviews,/biz/zenkichi-brooklyn
Shanghai Traditional Dumpling,$,"Dyker Heights, Borough Park","6319 8th AveBrooklyn, NY 11220",3.5 star rating,35 reviews,/biz/shanghai-traditional-dumpling-brooklyn
Beyti Turkish Kebab,$$,Brighton Beach,"414 Brighton Beach AveBrooklyn, NY 11235",4.0 star rating,84 reviews,/biz/beyti-turkish-kebab-brooklyn
Rich Village Restaurant,$$,"Dyker Heights, Sunset Park, Borough Park","6009 7th AveBrooklyn, NY 11220",4.0 star rating,16 reviews,/biz/rich-village-restaurant-brooklyn
Pillow Cafe Lounge,$$,Clinton Hill,"505 Myrtle AveBrooklyn, NY 11205",4.0 star rating,151 reviews,/biz/pillow-cafe-lounge-brooklyn-3
Uncle Jimmy’s Backyard BBQ,$$,"Fort Hamilton, Bay Ridge","8727 4th AveBrooklyn, NY 11209",3.5 star rating,135 reviews,/biz/uncle-jimmys-backyard-bbq-brooklyn?search_key=43845
Milk Bar,$$,Prospect Heights,"620 Vanderbilt AveBrooklyn, NY 11238",3.5 star rating,208 reviews,/biz/milk-bar-brooklyn?search_key=43845
Sunset Deli,$,Sunset Park,"4301 4th AveBrooklyn, NY 11232",4.5 star rating,40 reviews,/biz/sunset-deli-brooklyn?search_key=43845
Provini,$$,"Park Slope, South Slope","1302 8th AveBrooklyn, NY 11215",3.5 star rating,118 reviews,/biz/provini-brooklyn?search_key=43845
Hanco’s,$,Brooklyn Heights,"147 Montague StBrooklyn, NY 11201",3.5 star rating,206 reviews,/biz/hancos-brooklyn-4?search_key=43845
Ricos Tacos,$,Sunset Park,"505 51st StBrooklyn, NY 11220",3.5 star rating,126 reviews,/biz/ricos-tacos-brooklyn?search_key=43845
Nightingale 9,$$,Gowanus,"329 Smith StBrooklyn, NY 11231",3.5 star rating,111 reviews,/biz/nightingale-9-brooklyn?search_key=43845
Cafe Argentino,$$,Williamsburg - North Side,"499 Grand StBrooklyn, NY 11211",3.5 star rating,119 reviews,/biz/cafe-argentino-brooklyn?search_key=43845
Smashburger,$$,Spring Creek,"528 Gateway DrBrooklyn, NY 11239",3.5 star rating,78 reviews,/biz/smashburger-brooklyn-4?search_key=43845
Ganso Yaki,$$,Boerum Hill,"515 Atlantic AveBrooklyn, NY 11217",3.5 star rating,63 reviews,/biz/ganso-yaki-brooklyn?search_key=43845
Castillo Restaurant,$$,South Slope,"709 5th AveBrooklyn, NY 11215",4.5 star rating,8 reviews,/biz/castillo-restaurant-brooklyn-3
Cafe Kiev,$$,"Gravesend, Bensonhurst","1739 W 7th StBrooklyn, NY 11223",4.0 star rating,26 reviews,/biz/cafe-kiev-brooklyn
Enoteca on Court,$$,Carroll Gardens,"347 Court StBrooklyn, NY 11231",4.0 star rating,180 reviews,/biz/enoteca-on-court-brooklyn-2
Don Gabriel Bakery,$,Bushwick,"186 Knickerbocker AveBrooklyn, NY 11237",4.5 star rating,20 reviews,/biz/don-gabriel-bakery-brooklyn
Pita Pan,$,Park Slope,"167 7th AveBrooklyn, NY 11215",3.5 star rating,126 reviews,/biz/pita-pan-brooklyn
